airport,bin,state
EDDF,5837571,2
EDDF,5837572,2
EDDF,5837573,2
EDDF,5837574,2
EDDF,5837575,2
EDDF,5837576,2
EDDF,5837577,2
EDDF,5837578,2
EDDF,5837579,2
EDDF,5837580,2
EDDF,5837581,2
EDDF,5837582,2
EDDF,5837583,2
EDDF,5837584,2
EDDF,5837585,2
EDDF,5837586,2
EDDF,5837587,2
EDDF,5837588,2
EDDF,5837589,2
EDDF,5837590,2
EDDF,5837591,2
EDDF,5837592,2
EDDF,5837593,2
EDDF,5837594,2
EDDF,5837595,2
EDDF,5837596,2
EDDF,5837597,2
EDDF,5837598,2
EDDF,5837599,2
EDDF,5837600,2
EDDF,5837601,2
EDDF,5837602,2
EDDF,5837603,2
EDDF,5837604,2
EDDF,5837605,2
EDDF,5837606,2
EDDF,5837607,2
EDDF,5837608,2
EDDF,5837609,2
EDDF,5837610,2
EDDF,5837611,2
EDDF,5837612,2
EDDF,5837613,2
EDDF,5837614,2
EDDF,5837615,2
EDDF,5837616,2
EDDF,5837617,2
EDDF,5837618,2
EDDF,5837619,2
EDDF,5837620,2
EDDF,5837621,2
EDDF,5837622,2
EDDF,5837623,2
EDDF,5837624,2
EDDF,5837625,2
EDDF,5837626,2
EDDF,5837627,2
EDDF,5837628,2
EDDF,5837629,2
EDDF,5837630,2
EDDF,5837631,2
EDDF,5837632,2
EDDF,5837633,2
EDDF,5837634,2
EDDF,5837635,2
EDDF,5837636,2
EDDF,5837637,2
EDDF,5837638,2
EDDF,5837639,2
EDDF,5837640,2
EDDF,5837641,2
EDDF,5837642,2
EDDF,5837643,0
EDDF,5837644,0
EDDF,5837645,0
EDDF,5837646,0
EDDF,5837647,0
EDDF,5837648,0
EDDF,5837649,0
EDDF,5837650,0
EDDF,5837651,0
EDDF,5837652,0
EDDF,5837653,0
EDDF,5837654,0
EDDF,5837655,0
EDDF,5837656,0
EDDF,5837657,0
EDDF,5837658,0
EDDF,5837659,0
EDDF,5837660,0
EDDF,5837661,0
EDDF,5837662,0
EDDF,5837663,0
EDDF,5837664,0
EDDF,5837665,0
EDDF,5837666,0
EDDF,5837667,0
EDDF,5837668,0
EDDF,5837669,0
EDDF,5837670,0
EDDF,5837671,0
EDDF,5837672,0
EDDF,5837673,0
EDDF,5837674,0
EDDF,5837675,0
EDDF,5837676,0
EDDF,5837677,0
EDDF,5837678,0
EDDF,5837679,0
EDDF,5837680,0
EDDF,5837681,0
EDDF,5837682,0
EDDF,5837683,0
EDDF,5837684,0
EDDF,5837685,0
EDDF,5837686,0
EDDF,5837687,0
EDDF,5837688,0
EDDF,5837689,0
EDDF,5837690,0
EDDF,5837691,0
EDDF,5837692,0
EDDF,5837693,0
EDDF,5837694,0
EDDF,5837695,0
EDDF,5837696,0
EDDF,5837697,0
EDDF,5837698,0
EDDF,5837699,0
EDDF,5837700,0
EDDF,5837701,0
EDDF,5837702,0
EDDF,5837703,0
EDDF,5837704,0
EDDF,5837705,0
EDDF,5837706,0
EDDF,5837707,0
EDDF,5837708,0
EDDF,5837709,0
EDDF,5837710,0
EDDF,5837711,0
EDDF,5837712,0
EDDF,5837713,0
EDDF,5837714,0
EDDF,5837715,0
EDDF,5837716,0
EDDF,5837717,0
EDDF,5837718,0
EDDF,5837719,0
EDDF,5837720,0
EDDF,5837721,0
EDDF,5837722,0
EDDF,5837723,0
EDDF,5837724,0
EDDF,5837725,0
EDDF,5837726,0
EDDF,5837727,0
EDDF,5837728,0
EDDF,5837729,0
EDDF,5837730,3
EDDF,5837731,3
EDDF,5837732,3
EDDF,5837733,3
EDDF,5837734,3
EDDF,5837735,3
EDDF,5837736,1
EDDF,5837737,1
EDDF,5837738,1
EDDF,5837739,1
EDDF,5837740,1
EDDF,5837741,1
EDDF,5837742,1
EDDF,5837743,1
EDDF,5837744,1
EDDF,5837745,1
EDDF,5837746,1
EDDF,5837747,1
EDDF,5837748,1
EDDF,5837749,1
EDDF,5837750,1
EDDF,5837751,1
EDDF,5837752,1
EDDF,5837753,1
EDDF,5837754,1
EDDF,5837755,1
EDDF,5837756,1
EDDF,5837757,1
EDDF,5837758,1
EDDF,5837759,1
EDDF,5837760,1
EDDF,5837761,1
EDDF,5837762,1
EDDF,5837763,1
EDDF,5837764,1
EDDF,5837765,1
EDDF,5837766,1
EDDF,5837767,1
EDDF,5837768,1
EDDF,5837769,1
EDDF,5837770,1
EDDF,5837771,1
EDDF,5837772,1
EDDF,5837773,1
EDDF,5837774,1
EDDF,5837775,1
EDDF,5837776,1
EDDF,5837777,1
EDDF,5837778,1
EDDF,5837779,1
EDDF,5837780,1
EDDF,5837781,1
EDDF,5837782,1
EDDF,5837783,1
EDDF,5837784,1
EDDF,5837785,1
EDDF,5837786,1
EDDF,5837787,1
EDDF,5837788,1
EDDF,5837789,1
EDDF,5837790,1
EDDF,5837791,1
EDDF,5837792,1
EDDF,5837793,1
EDDF,5837794,1
EDDF,5837795,1
EDDF,5837796,1
EDDF,5837797,3
EDDF,5837798,3
EDDF,5837799,3
EDDF,5837800,3
EDDF,5837801,3
EDDF,5837802,3
EDDF,5837803,3
EDDF,5837804,3
EDDF,5837805,3
EDDF,5837806,3
EDDF,5837807,3
EDDF,5837808,3
EDDF,5837809,3
EDDF,5837810,3
EDDF,5837811,3
EDDF,5837812,3
EDDF,5837813,3
EDDF,5837814,3
EDDF,5837815,3
EDDF,5837816,3
EDDF,5837817,3
EDDF,5837818,3
EDDF,5837819,3
EDDF,5837820,3
EDDF,5837821,3
EDDF,5837822,3
EDDF,5837823,2
EDDF,5837824,2
EDDF,5837825,2
EDDF,5837826,2
EDDF,5837827,2
EDDF,5837828,2
EDDF,5837829,2
EDDF,5837830,2
EDDF,5837831,2
EDDF,5837832,2
EDDF,5837833,2
EDDF,5837834,2
EDDF,5837835,2
EDDF,5837836,2
EDDF,5837837,2
EDDF,5837838,2
EDDF,5837839,2
EDDF,5837840,2
EDDF,5837841,2
EDDF,5837842,2
EDDF,5837843,2
EDDF,5837844,2
EDDF,5837845,2
EDDF,5837846,2
EDDF,5837847,2
EDDF,5837848,2
EDDF,5837849,2
EDDF,5837850,2
EDDF,5837851,2
EDDF,5837852,2
EDDF,5837853,2
EDDF,5837854,2
EDDF,5837855,2
EDDF,5837856,2
EDDF,5837857,2
EDDF,5837858,2
EDDF,5837859,2
EDDF,5837860,2
EDDF,5837861,2
EDDF,5837862,2
EDDF,5837863,2
EDDF,5837864,2
EDDF,5837865,2
EDDF,5837866,2
EDDF,5837867,2
EDDF,5837868,2
EDDF,5837869,2
EDDF,5837870,2
EDDF,5837871,2
EDDF,5837872,2
EDDF,5837873,2
EDDF,5837874,2
EDDF,5837875,2
EDDF,5837876,2
EDDF,5837877,2
EDDF,5837878,2
EDDF,5837879,2
EDDF,5837880,2
EDDF,5837881,2
EDDF,5837882,2
EDDF,5837883,2
EDDF,5837884,2
EDDF,5837885,2
EDDF,5837886,2
EDDF,5837887,2
EDDF,5837888,2
EDDF,5837889,2
EDDF,5837890,2
EDDF,5837891,2
EDDF,5837892,2
EDDF,5837893,2
EDDF,5837894,2
EDDF,5837895,2
EDDF,5837896,2
EDDF,5837897,2
EDDF,5837898,2
EDDF,5837899,2
EDDF,5837900,2
EDDF,5837901,2
EDDF,5837902,2
EDDF,5837903,2
EDDF,5837904,2
EDDF,5837905,2
EDDF,5837906,2
EDDF,5837907,2
EDDF,5837908,2
EDDF,5837909,2
EDDF,5837910,2
EDDF,5837911,2
EDDF,5837912,2
EDDF,5837913,2
EDDF,5837914,2
EDDF,5837915,2
EDDF,5837916,2
EDDF,5837917,2
EDDF,5837918,2
EDDF,5837919,2
EDDF,5837920,2
EDDF,5837921,2
EDDF,5837922,2
EDDF,5837923,2
EDDF,5837924,2
EDDF,5837925,2
EDDF,5837926,2
EDDF,5837927,2
EDDF,5837928,2
EDDF,5837929,2
EDDF,5837930,0
EDDF,5837931,0
EDDF,5837932,0
EDDF,5837933,0
EDDF,5837934,0
EDDF,5837935,0
EDDF,5837936,0
EDDF,5837937,0
EDDF,5837938,0
EDDF,5837939,0
EDDF,5837940,0
EDDF,5837941,0
EDDF,5837942,0
EDDF,5837943,0
EDDF,5837944,0
EDDF,5837945,0
EDDF,5837946,0
EDDF,5837947,0
EDDF,5837948,0
EDDF,5837949,0
EDDF,5837950,0
EDDF,5837951,0
EDDF,5837952,0
EDDF,5837953,0
EDDF,5837954,0
EDDF,5837955,0
EDDF,5837956,0
EDDF,5837957,0
EDDF,5837958,0
EDDF,5837959,0
EDDF,5837960,0
EDDF,5837961,0
EDDF,5837962,0
EDDF,5837963,0
EDDF,5837964,0
EDDF,5837965,0
EDDF,5837966,0
EDDF,5837967,0
EDDF,5837968,0
EDDF,5837969,0
EDDF,5837970,0
EDDF,5837971,0
EDDF,5837972,0
EDDF,5837973,0
EDDF,5837974,0
EDDF,5837975,0
EDDF,5837976,0
EDDF,5837977,0
EDDF,5837978,0
EDDF,5837979,0
EDDF,5837980,0
EDDF,5837981,0
EDDF,5837982,0
EDDF,5837983,0
EDDF,5837984,0
EDDF,5837985,0
EDDF,5837986,0
EDDF,5837987,0
EDDF,5837988,0
EDDF,5837989,0
EDDF,5837990,0
EDDF,5837991,0
EDDF,5837992,0
EDDF,5837993,0
EDDF,5837994,0
EDDF,5837995,0
EDDF,5837996,0
EDDF,5837997,0
EDDF,5837998,0
EDDF,5837999,0
EDDF,5838000,0
EDDF,5838001,0
EDDF,5838002,0
EDDF,5838003,0
EDDF,5838004,0
EDDF,5838005,0
EDDF,5838006,0
EDDF,5838007,0
EDDF,5838008,0
EDDF,5838009,0
EDDF,5838010,0
EDDF,5838011,0
EDDF,5838012,0
EDDF,5838013,0
EDDF,5838014,0
EDDF,5838015,0
EDDF,5838016,0
EDDF,5838017,0
EDDF,5838018,0
EDDF,5838019,3
EDDF,5838020,3
EDDF,5838021,3
EDDF,5838022,3
EDDF,5838023,1
EDDF,5838024,1
EDDF,5838025,1
EDDF,5838026,1
EDDF,5838027,1
EDDF,5838028,1
EDDF,5838029,1
EDDF,5838030,1
EDDF,5838031,1
EDDF,5838032,1
EDDF,5838033,1
EDDF,5838034,1
EDDF,5838035,1
EDDF,5838036,1
EDDF,5838037,1
EDDF,5838038,1
EDDF,5838039,1
EDDF,5838040,1
EDDF,5838041,1
EDDF,5838042,1
EDDF,5838043,1
EDDF,5838044,1
EDDF,5838045,1
EDDF,5838046,1
EDDF,5838047,1
EDDF,5838048,1
EDDF,5838049,1
EDDF,5838050,1
EDDF,5838051,1
EDDF,5838052,1
EDDF,5838053,1
EDDF,5838054,1
EDDF,5838055,1
EDDF,5838056,1
EDDF,5838057,1
EDDF,5838058,1
EDDF,5838059,1
EDDF,5838060,1
EDDF,5838061,1
EDDF,5838062,1
EDDF,5838063,1
EDDF,5838064,1
EDDF,5838065,1
EDDF,5838066,1
EDDF,5838067,1
EDDF,5838068,1
EDDF,5838069,1
EDDF,5838070,1
EDDF,5838071,1
EDDF,5838072,1
EDDF,5838073,1
EDDF,5838074,1
EDDF,5838075,1
EDDF,5838076,1
EDDF,5838077,1
EDDF,5838078,1
EDDF,5838079,1
EDDF,5838080,1
EDDF,5838081,1
EDDF,5838082,1
EDDF,5838083,1
EDDF,5838084,1
EDDF,5838085,3
EDDF,5838086,3
EDDF,5838087,3
EDDF,5838088,3
EDDF,5838089,3
EDDF,5838090,3
EDDF,5838091,3
EDDF,5838092,3
EDDF,5838093,3
EDDF,5838094,3
EDDF,5838095,3
EDDF,5838096,3
EDDF,5838097,3
EDDF,5838098,3
EDDF,5838099,3
EDDF,5838100,3
EDDF,5838101,3
EDDF,5838102,3
EDDF,5838103,3
EDDF,5838104,3
EDDF,5838105,3
EDDF,5838106,3
EDDF,5838107,3
EDDF,5838108,3
EDDF,5838109,3
EDDF,5838110,2
EDDF,5838111,2
EDDF,5838112,2
EDDF,5838113,2
EDDF,5838114,2
EDDF,5838115,2
EDDF,5838116,2
EDDF,5838117,2
EDDF,5838118,2
EDDF,5838119,2
EDDF,5838120,2
EDDF,5838121,2
EDDF,5838122,2
EDDF,5838123,2
EDDF,5838124,2
EDDF,5838125,2
EDDF,5838126,2
EDDF,5838127,2
EDDF,5838128,2
EDDF,5838129,2
EDDF,5838130,2
EDDF,5838131,2
EDDF,5838132,2
EDDF,5838133,2
EDDF,5838134,2
EDDF,5838135,2
EDDF,5838136,2
EDDF,5838137,2
EDDF,5838138,2
EDDF,5838139,2
EDDF,5838140,2
EDDF,5838141,2
EDDF,5838142,2
EDDF,5838143,2
EDDF,5838144,2
EDDF,5838145,2
EDDF,5838146,2
EDDF,5838147,2
EDDF,5838148,2
EDDF,5838149,2
EDDF,5838150,2
EDDF,5838151,2
EDDF,5838152,2
EDDF,5838153,2
EDDF,5838154,2
EDDF,5838155,2
EDDF,5838156,2
EDDF,5838157,2
EDDF,5838158,2
EDDF,5838159,2
EDDF,5838160,2
EDDF,5838161,2
EDDF,5838162,2
EDDF,5838163,2
EDDF,5838164,2
EDDF,5838165,2
EDDF,5838166,2
EDDF,5838167,2
EDDF,5838168,2
EDDF,5838169,2
EDDF,5838170,2
EDDF,5838171,2
EDDF,5838172,2
EDDF,5838173,2
EDDF,5838174,2
EDDF,5838175,2
EDDF,5838176,2
EDDF,5838177,2
EDDF,5838178,2
EDDF,5838179,2
EDDF,5838180,2
EDDF,5838181,2
EDDF,5838182,2
EDDF,5838183,2
EDDF,5838184,2
EDDF,5838185,2
EDDF,5838186,2
EDDF,5838187,2
EDDF,5838188,2
EDDF,5838189,2
EDDF,5838190,2
EDDF,5838191,2
EDDF,5838192,2
EDDF,5838193,2
EDDF,5838194,2
EDDF,5838195,2
EDDF,5838196,2
EDDF,5838197,2
EDDF,5838198,2
EDDF,5838199,2
EDDF,5838200,2
EDDF,5838201,2
EDDF,5838202,2
EDDF,5838203,2
EDDF,5838204,2
EDDF,5838205,2
EDDF,5838206,2
EDDF,5838207,2
EDDF,5838208,2
EDDF,5838209,2
EDDF,5838210,2
EDDF,5838211,2
EDDF,5838212,2
EDDF,5838213,2
EDDF,5838214,2
EDDF,5838215,2
EDDF,5838216,2
EDDF,5838217,0
EDDF,5838218,2
EDDF,5838219,0
EDDF,5838220,0
EDDF,5838221,0
EDDF,5838222,0
EDDF,5838223,0
EDDF,5838224,0
EDDF,5838225,0
EDDF,5838226,0
EDDF,5838227,0
EDDF,5838228,0
EDDF,5838229,0
EDDF,5838230,0
EDDF,5838231,0
EDDF,5838232,0
EDDF,5838233,0
EDDF,5838234,0
EDDF,5838235,0
EDDF,5838236,0
EDDF,5838237,0
EDDF,5838238,0
EDDF,5838239,0
EDDF,5838240,0
EDDF,5838241,0
EDDF,5838242,0
EDDF,5838243,0
EDDF,5838244,0
EDDF,5838245,0
EDDF,5838246,0
EDDF,5838247,0
EDDF,5838248,0
EDDF,5838249,0
EDDF,5838250,0
EDDF,5838251,0
EDDF,5838252,0
EDDF,5838253,0
EDDF,5838254,0
EDDF,5838255,0
EDDF,5838256,0
EDDF,5838257,0
EDDF,5838258,0
EDDF,5838259,0
EDDF,5838260,0
EDDF,5838261,0
EDDF,5838262,0
EDDF,5838263,0
EDDF,5838264,0
EDDF,5838265,0
EDDF,5838266,0
EDDF,5838267,0
EDDF,5838268,0
EDDF,5838269,0
EDDF,5838270,0
EDDF,5838271,0
EDDF,5838272,0
EDDF,5838273,0
EDDF,5838274,0
EDDF,5838275,0
EDDF,5838276,0
EDDF,5838277,0
EDDF,5838278,0
EDDF,5838279,0
EDDF,5838280,0
EDDF,5838281,0
EDDF,5838282,0
EDDF,5838283,0
EDDF,5838284,0
EDDF,5838285,0
EDDF,5838286,0
EDDF,5838287,0
EDDF,5838288,0
EDDF,5838289,0
EDDF,5838290,0
EDDF,5838291,0
EDDF,5838292,0
EDDF,5838293,0
EDDF,5838294,0
EDDF,5838295,0
EDDF,5838296,0
EDDF,5838297,0
EDDF,5838298,0
EDDF,5838299,0
EDDF,5838300,0
EDDF,5838301,0
EDDF,5838302,0
EDDF,5838303,0
EDDF,5838304,0
EDDF,5838305,0
EDDF,5838306,0
EDDF,5838307,0
EDDF,5838308,0
EDDF,5838309,0
EDDF,5838310,0
EDDF,5838311,0
EDDF,5838312,0
EDDF,5838313,0
EDDF,5838314,3
EDDF,5838315,3
EDDF,5838316,3
EDDF,5838317,3
EDDF,5838318,3
EDDF,5838319,3
EDDF,5838320,3
EDDF,5838321,3
EDDF,5838322,1
EDDF,5838323,1
EDDF,5838324,1
EDDF,5838325,1
EDDF,5838326,1
EDDF,5838327,1
EDDF,5838328,1
EDDF,5838329,1
EDDF,5838330,1
EDDF,5838331,1
EDDF,5838332,1
EDDF,5838333,1
EDDF,5838334,1
EDDF,5838335,1
EDDF,5838336,1
EDDF,5838337,1
EDDF,5838338,1
EDDF,5838339,1
EDDF,5838340,1
EDDF,5838341,1
EDDF,5838342,1
EDDF,5838343,1
EDDF,5838344,1
EDDF,5838345,1
EDDF,5838346,1
EDDF,5838347,1
EDDF,5838348,1
EDDF,5838349,1
EDDF,5838350,1
EDDF,5838351,1
EDDF,5838352,1
EDDF,5838353,1
EDDF,5838354,1
EDDF,5838355,1
EDDF,5838356,1
EDDF,5838357,1
EDDF,5838358,1
EDDF,5838359,1
EDDF,5838360,1
EDDF,5838361,1
EDDF,5838362,1
EDDF,5838363,1
EDDF,5838364,1
EDDF,5838365,1
EDDF,5838366,1
EDDF,5838367,1
EDDF,5838368,1
EDDF,5838369,1
EDDF,5838370,1
EDDF,5838371,1
EDDF,5838372,1
EDDF,5838373,3
EDDF,5838374,3
EDDF,5838375,3
EDDF,5838376,3
EDDF,5838377,3
EDDF,5838378,3
EDDF,5838379,3
EDDF,5838380,3
EDDF,5838381,3
EDDF,5838382,3
EDDF,5838383,3
EDDF,5838384,3
EDDF,5838385,3
EDDF,5838386,3
EDDF,5838387,3
EDDF,5838388,3
EDDF,5838389,3
EDDF,5838390,3
EDDF,5838391,3
EDDF,5838392,3
EDDF,5838393,3
EDDF,5838394,3
EDDF,5838395,3
EDDF,5838396,3
EDDF,5838397,3
EDDF,5838398,3
EDDF,5838399,2
EDDF,5838400,2
EDDF,5838401,2
EDDF,5838402,2
EDDF,5838403,2
EDDF,5838404,2
EDDF,5838405,2
EDDF,5838406,2
EDDF,5838407,2
EDDF,5838408,2
EDDF,5838409,2
EDDF,5838410,2
EDDF,5838411,2
EDDF,5838412,2
EDDF,5838413,2
EDDF,5838414,2
EDDF,5838415,2
EDDF,5838416,2
EDDF,5838417,2
EDDF,5838418,2
EDDF,5838419,2
EDDF,5838420,2
EDDF,5838421,2
EDDF,5838422,2
EDDF,5838423,2
EDDF,5838424,2
EDDF,5838425,2
EDDF,5838426,2
EDDF,5838427,2
EDDF,5838428,2
EDDF,5838429,2
EDDF,5838430,2
EDDF,5838431,2
EDDF,5838432,2
EDDF,5838433,2
EDDF,5838434,2
EDDF,5838435,2
EDDF,5838436,2
EDDF,5838437,2
EDDF,5838438,2
EDDF,5838439,2
EDDF,5838440,2
EDDF,5838441,2
EDDF,5838442,2
EDDF,5838443,2
EDDF,5838444,2
EDDF,5838445,2
EDDF,5838446,2
EDDF,5838447,2
EDDF,5838448,2
EDDF,5838449,2
EDDF,5838450,2
EDDF,5838451,2
EDDF,5838452,2
EDDF,5838453,2
EDDF,5838454,2
EDDF,5838455,2
EDDF,5838456,2
EDDF,5838457,2
EDDF,5838458,2
EDDF,5838459,2
EDDF,5838460,2
EDDF,5838461,2
EDDF,5838462,2
EDDF,5838463,2
EDDF,5838464,2
EDDF,5838465,2
EDDF,5838466,2
EDDF,5838467,2
EDDF,5838468,2
EDDF,5838469,2
EDDF,5838470,2
EDDF,5838471,2
EDDF,5838472,2
EDDF,5838473,2
EDDF,5838474,2
EDDF,5838475,2
EDDF,5838476,2
EDDF,5838477,2
EDDF,5838478,2
EDDF,5838479,2
EDDF,5838480,2
EDDF,5838481,2
EDDF,5838482,2
EDDF,5838483,2
EDDF,5838484,2
EDDF,5838485,2
EDDF,5838486,2
EDDF,5838487,2
EDDF,5838488,2
EDDF,5838489,2
EDDF,5838490,2
EDDF,5838491,2
EDDF,5838492,2
EDDF,5838493,2
EDDF,5838494,2
EDDF,5838495,2
EDDF,5838496,2
EDDF,5838497,2
EDDF,5838498,2
EDDF,5838499,2
EDDF,5838500,2
EDDF,5838501,2
EDDF,5838502,2
EDDF,5838503,2
EDDF,5838504,2
EDDF,5838505,2
EDDF,5838506,2
EDDF,5838507,0
EDDF,5838508,0
EDDF,5838509,0
EDDF,5838510,0
EDDF,5838511,0
EDDF,5838512,0
EDDF,5838513,0
EDDF,5838514,0
EDDF,5838515,0
EDDF,5838516,0
EDDF,5838517,0
EDDF,5838518,0
EDDF,5838519,0
EDDF,5838520,0
EDDF,5838521,0
EDDF,5838522,0
EDDF,5838523,0
EDDF,5838524,0
EDDF,5838525,0
EDDF,5838526,0
EDDF,5838527,0
EDDF,5838528,0
EDDF,5838529,0
EDDF,5838530,0
EDDF,5838531,0
EDDF,5838532,0
EDDF,5838533,0
EDDF,5838534,0
EDDF,5838535,0
EDDF,5838536,0
EDDF,5838537,0
EDDF,5838538,0
EDDF,5838539,0
EDDF,5838540,0
EDDF,5838541,0
EDDF,5838542,0
EDDF,5838543,0
EDDF,5838544,0
EDDF,5838545,0
EDDF,5838546,0
EDDF,5838547,0
EDDF,5838548,0
EDDF,5838549,0
EDDF,5838550,0
EDDF,5838551,0
EDDF,5838552,0
EDDF,5838553,0
EDDF,5838554,0
EDDF,5838555,0
EDDF,5838556,0
EDDF,5838557,0
EDDF,5838558,0
EDDF,5838559,0
EDDF,5838560,0
EDDF,5838561,0
EDDF,5838562,0
EDDF,5838563,0
EDDF,5838564,0
EDDF,5838565,0
EDDF,5838566,0
EDDF,5838567,0
EDDF,5838568,0
EDDF,5838569,0
EDDF,5838570,0
EDDF,5838571,0
EDDF,5838572,0
EDDF,5838573,0
EDDF,5838574,0
EDDF,5838575,0
EDDF,5838576,0
EDDF,5838577,0
EDDF,5838578,0
EDDF,5838579,0
EDDF,5838580,0
EDDF,5838581,0
EDDF,5838582,0
EDDF,5838583,0
EDDF,5838584,0
EDDF,5838585,0
EDDF,5838586,0
EDDF,5838587,0
EDDF,5838588,0
EDDF,5838589,0
EDDF,5838590,0
EDDF,5838591,0
EDDF,5838592,0
EDDF,5838593,0
EDDF,5838594,0
EDDF,5838595,3
EDDF,5838596,3
EDDF,5838597,3
EDDF,5838598,3
EDDF,5838599,1
EDDF,5838600,1
EDDF,5838601,1
EDDF,5838602,1
EDDF,5838603,1
EDDF,5838604,1
EDDF,5838605,1
EDDF,5838606,1
EDDF,5838607,1
EDDF,5838608,1
EDDF,5838609,1
EDDF,5838610,1
EDDF,5838611,1
EDDF,5838612,1
EDDF,5838613,1
EDDF,5838614,1
EDDF,5838615,1
EDDF,5838616,1
EDDF,5838617,1
EDDF,5838618,1
EDDF,5838619,1
EDDF,5838620,1
EDDF,5838621,1
EDDF,5838622,1
EDDF,5838623,1
EDDF,5838624,1
EDDF,5838625,1
EDDF,5838626,1
EDDF,5838627,1
EDDF,5838628,1
EDDF,5838629,1
EDDF,5838630,1
EDDF,5838631,1
EDDF,5838632,1
EDDF,5838633,1
EDDF,5838634,1
EDDF,5838635,1
EDDF,5838636,1
EDDF,5838637,1
EDDF,5838638,1
EDDF,5838639,1
EDDF,5838640,1
EDDF,5838641,1
EDDF,5838642,1
EDDF,5838643,1
EDDF,5838644,1
EDDF,5838645,1
EDDF,5838646,1
EDDF,5838647,1
EDDF,5838648,1
EDDF,5838649,1
EDDF,5838650,1
EDDF,5838651,1
EDDF,5838652,1
EDDF,5838653,1
EDDF,5838654,1
EDDF,5838655,1
EDDF,5838656,1
EDDF,5838657,1
EDDF,5838658,1
EDDF,5838659,1
EDDF,5838660,1
EDDF,5838661,3
EDDF,5838662,3
EDDF,5838663,3
EDDF,5838664,3
EDDF,5838665,3
EDDF,5838666,3
EDDF,5838667,3
EDDF,5838668,3
EDDF,5838669,3
EDDF,5838670,3
EDDF,5838671,3
EDDF,5838672,3
EDDF,5838673,3
EDDF,5838674,3
EDDF,5838675,3
EDDF,5838676,3
EDDF,5838677,3
EDDF,5838678,3
EDDF,5838679,3
EDDF,5838680,3
EDDF,5838681,3
EDDF,5838682,3
EDDF,5838683,3
EDDF,5838684,3
EDDF,5838685,3
EDDF,5838686,3
EDDF,5838687,3
EDDF,5838688,2
EDDF,5838689,2
EDDF,5838690,2
EDDF,5838691,2
EDDF,5838692,2
EDDF,5838693,2
EDDF,5838694,2
EDDF,5838695,2
EDDF,5838696,2
EDDF,5838697,2
EDDF,5838698,2
EDDF,5838699,2
EDDF,5838700,2
EDDF,5838701,2
EDDF,5838702,2
EDDF,5838703,2
EDDF,5838704,2
EDDF,5838705,2
EDDF,5838706,2
EDDF,5838707,2
EDDF,5838708,2
EDDF,5838709,2
EDDF,5838710,2
EDDF,5838711,2
EDDF,5838712,2
EDDF,5838713,2
EDDF,5838714,2
EDDF,5838715,2
EDDF,5838716,2
EDDF,5838717,2
EDDF,5838718,2
EDDF,5838719,2
EDDF,5838720,2
EDDF,5838721,2
EDDF,5838722,2
EDDF,5838723,2
EDDF,5838724,2
EDDF,5838725,2
EDDF,5838726,2
EDDF,5838727,2
EDDF,5838728,2
EDDF,5838729,2
EDDF,5838730,2
EDDF,5838731,2
EDDF,5838732,2
EDDF,5838733,2
EDDF,5838734,2
EDDF,5838735,2
EDDF,5838736,2
EDDF,5838737,2
EDDF,5838738,2
EDDF,5838739,2
EDDF,5838740,2
EDDF,5838741,2
EDDF,5838742,2
EDDF,5838743,2
EDDF,5838744,2
EDDF,5838745,2
EDDF,5838746,2
EDDF,5838747,2
EDDF,5838748,2
EDDF,5838749,2
EDDF,5838750,2
EDDF,5838751,2
EDDF,5838752,2
EDDF,5838753,2
EDDF,5838754,2
EDDF,5838755,2
EDDF,5838756,2
EDDF,5838757,2
EDDF,5838758,2
EDDF,5838759,2
EDDF,5838760,2
EDDF,5838761,2
EDDF,5838762,2
EDDF,5838763,2
EDDF,5838764,2
EDDF,5838765,2
EDDF,5838766,2
EDDF,5838767,2
EDDF,5838768,2
EDDF,5838769,2
EDDF,5838770,2
EDDF,5838771,2
EDDF,5838772,2
EDDF,5838773,2
EDDF,5838774,2
EDDF,5838775,2
EDDF,5838776,2
EDDF,5838777,2
EDDF,5838778,2
EDDF,5838779,2
EDDF,5838780,2
EDDF,5838781,2
EDDF,5838782,2
EDDF,5838783,2
EDDF,5838784,2
EDDF,5838785,2
EDDF,5838786,2
EDDF,5838787,2
EDDF,5838788,2
EDDF,5838789,2
EDDF,5838790,2
EDDF,5838791,2
EDDF,5838792,2
EDDF,5838793,2
EDDF,5838794,2
EDDF,5838795,2
EDDF,5838796,2
EDDF,5838797,0
EDDF,5838798,0
EDDF,5838799,0
EDDF,5838800,0
EDDF,5838801,0
EDDF,5838802,0
EDDF,5838803,0
EDDF,5838804,0
EDDF,5838805,0
EDDF,5838806,0
EDDF,5838807,0
EDDF,5838808,0
EDDF,5838809,0
EDDF,5838810,0
EDDF,5838811,0
EDDF,5838812,0
EDDF,5838813,0
EDDF,5838814,0
EDDF,5838815,0
EDDF,5838816,0
EDDF,5838817,0
EDDF,5838818,0
EDDF,5838819,0
EDDF,5838820,0
EDDF,5838821,0
EDDF,5838822,0
EDDF,5838823,0
EDDF,5838824,0
EDDF,5838825,0
EDDF,5838826,0
EDDF,5838827,0
EDDF,5838828,0
EDDF,5838829,0
EDDF,5838830,0
EDDF,5838831,0
EDDF,5838832,0
EDDF,5838833,0
EDDF,5838834,0
EDDF,5838835,0
EDDF,5838836,0
EDDF,5838837,0
EDDF,5838838,0
EDDF,5838839,0
EDDF,5838840,0
EDDF,5838841,0
EDDF,5838842,0
